role_frac_0,role_frac_1,role_frac_2,role_frac_3,role_frac_4,role_frac_5,role_frac_6,role_frac_7,role_frac_8,role_frac_9,role_frac_10,role_frac_11,role_entropy,role_gini,unassigned_frac,style,deck,result
0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,2.2359263506290326,0.6547619047619048,0.0,control,RenoKazakusMage,loss
0.25,0.375,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,2.1556390622295662,0.6875,0.0,control,RenoKazakusMage,loss
0.1,0.5,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,2.1609640474436813,0.6666666666666666,0.0,control,RenoKazakusMage,loss
0.09090909090909091,0.3181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.09090909090909091,0.045454545454545456,0.045454545454545456,2.838909597982605,0.5151515151515151,0.0,control,RenoKazakusMage,loss
0.0,0.5454545454545454,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,1.8676338909712125,0.75,0.0,control,RenoKazakusMage,loss
0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.5,0.7916666666666666,0.0,control,RenoKazakusMage,loss
0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.5,0.7916666666666666,0.0,control,RenoKazakusMage,loss
0.06666666666666667,0.4,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,2.739572261986723,0.5055555555555555,0.0,control,RenoKazakusMage,loss
0.14285714285714285,0.35714285714285715,0.0,0.07142857142857142,0.0,0.14285714285714285,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,2.692380602454975,0.5476190476190476,0.0,control,RenoKazakusMage,loss
0.07692307692307693,0.3076923076923077,0.15384615384615385,0.0,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,2.7773627950641693,0.5192307692307693,0.0,control,RenoKazakusMage,win
0.0,0.36363636363636365,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.0,0.0,0.09090909090909091,0.045454545454545456,0.09090909090909091,2.7887549139935035,0.5227272727272727,0.0,control,RenoKazakusMage,win
0.05263157894736842,0.3157894736842105,0.15789473684210525,0.10526315789473684,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684,0.05263157894736842,0.10526315789473684,2.7603136973125117,0.530701754385965,0.0,control,RenoKazakusMage,win
0.09090909090909091,0.3181818181818182,0.13636363636363635,0.09090909090909091,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.0,0.0,0.045454545454545456,0.045454545454545456,0.09090909090909091,2.986414711520629,0.4545454545454546,0.0,control,RenoKazakusMage,loss
0.0625,0.3125,0.1875,0.125,0.0,0.0625,0.0625,0.0,0.0,0.0,0.125,0.0625,2.7272170014624826,0.5520833333333334,0.0,control,RenoKazakusMage,loss
0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.7219280948873623,0.8833333333333334,0.0,control,RenoKazakusMage,loss
0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,2.0,0.6666666666666666,0.0,control,RenoKazakusMage,loss
0.125,0.5,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,2.0,0.7083333333333334,0.0,control,RenoKazakusMage,loss
0.09090909090909091,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,2.5503407095463886,0.5833333333333334,0.0,control,RenoKazakusMage,win
0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,2.2516291673878226,0.6388888888888888,0.0,control,RenoKazakusMage,win
0.0,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.21428571428571427,0.07142857142857142,0.07142857142857142,2.556656707462823,0.5952380952380952,0.0,control,RenoKazakusMage,win
0.09090909090909091,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,2.913977073182752,0.4469696969696968,0.0,control,RenoKazakusMage,win
0.11764705882352941,0.35294117647058826,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,2.939829017466402,0.44607843137254904,0.0,control,RenoKazakusMage,win
0.125,0.25,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,2.25,0.6458333333333334,0.0,control,RenoKazakusMage,win
0.2222222222222222,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,2.4193819456463714,0.6203703703703703,0.0,control,RenoKazakusMage,win
0.14285714285714285,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.21428571428571427,2.753434386188785,0.5357142857142858,0.0,control,RenoKazakusMage,loss
0.15384615384615385,0.38461538461538464,0.0,0.07692307692307693,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,2.4996981431844145,0.608974358974359,0.0,control,RenoKazakusMage,loss
0.125,0.125,0.0,0.25,0.0,0.125,0.125,0.0,0.0,0.125,0.125,0.0,2.75,0.4791666666666667,0.0,control,RenoKazakusMage,loss
0.0,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0,0.0,0.14285714285714285,0.07142857142857142,0.0,2.8073549220576037,0.511904761904762,0.0,control,RenoKazakusMage,win
0.0,0.3333333333333333,0.13333333333333333,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.13333333333333333,0.13333333333333333,0.06666666666666667,2.5995812306460646,0.5722222222222223,0.0,control,RenoKazakusMage,win
0.05555555555555555,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,2.974937501201927,0.4444444444444444,0.0,control,RenoKazakusMage,win
0.08333333333333333,0.5,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,2.1258145836939115,0.6944444444444443,0.0,control,RenoKazakusMage,loss
0.05,0.3,0.15,0.1,0.1,0.1,0.05,0.0,0.0,0.05,0.05,0.05,3.008694969562842,0.44999999999999996,0.0,control,RenoKazakusMage,loss
0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.8112781244591328,0.875,0.0,control,RenoKazakusMage,loss
0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.584962500721156,0.75,0.0,control,RenoKazakusMage,loss
0.07142857142857142,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.14285714285714285,2.8962915290459277,0.46428571428571436,0.0,control,RenoKazakusMage,loss
0.0,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,2.873140679513133,0.48076923076923084,0.0,control,RenoKazakusMage,win
0.07142857142857142,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,2.8962915290459277,0.46428571428571436,0.0,control,RenoKazakusMage,win
0.10526315789473684,0.3684210526315789,0.10526315789473684,0.0,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,2.792586226369731,0.513157894736842,0.0,control,RenoKazakusMage,win
0.07692307692307693,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,3.0269868333592873,0.4166666666666667,0.0,control,RenoKazakusMage,win
0.11764705882352941,0.35294117647058826,0.058823529411764705,0.11764705882352941,0.0,0.11764705882352941,0.058823529411764705,0.0,0.0,0.11764705882352941,0.0,0.058823529411764705,2.7045348998193433,0.5441176470588235,0.0,control,RenoKazakusMage,loss
0.0,0.2857142857142857,0.21428571428571427,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,2.610577243331642,0.5833333333333334,0.0,control,RenoKazakusMage,win
0.0,0.45454545454545453,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,2.4040097573248604,0.5984848484848485,0.0,control,RenoKazakusMage,win
0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,2.584962500721156,0.5,0.0,control,RenoKazakusMage,loss
0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,2.584962500721156,0.5,0.0,control,RenoKazakusMage,loss
0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.6500224216483541,0.888888888888889,0.0,control,RenoKazakusMage,loss
0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,control,RenoKazakusMage,loss
0.0,0.3888888888888889,0.2222222222222222,0.05555555555555555,0.0,0.1111111111111111,0.05555555555555555,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,2.522620309531022,0.611111111111111,0.0,control,RenoKazakusMage,win
0.0,0.42857142857142855,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,2.1280852788913944,0.6785714285714285,0.0,control,RenoKazakusMage,loss
0.09090909090909091,0.3181818181818182,0.13636363636363635,0.09090909090909091,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.09090909090909091,0.045454545454545456,0.09090909090909091,2.8955056206115386,0.47727272727272724,0.0,control,RenoKazakusMage,loss
0.13333333333333333,0.3333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,2.7329145639793984,0.5388888888888889,0.0,control,RenoKazakusMage,loss
0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,2.2516291673878226,0.6388888888888888,0.0,control,RenoKazakusMage,loss
0.0625,0.3125,0.1875,0.0625,0.0625,0.0,0.0625,0.0,0.0,0.125,0.0625,0.0625,2.8522170014624826,0.5,0.0,control,RenoKazakusMage,win
0.0,0.5714285714285714,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,1.6644977792004614,0.7738095238095237,0.0,control,RenoKazakusMage,loss
0.125,0.25,0.125,0.0,0.0,0.25,0.125,0.0,0.0,0.125,0.0,0.0,2.5,0.5833333333333334,0.0,control,RenoKazakusMage,loss
0.07142857142857142,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,0.07142857142857142,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,2.664497779200461,0.5476190476190477,0.0,control,RenoKazakusMage,win
0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,0.14285714285714285,0.07142857142857142,0.0,0.0,0.21428571428571427,0.07142857142857142,0.14285714285714285,3.0391486719030705,0.41666666666666674,0.0,control,RenoKazakusMage,win
0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,2.321928094887362,0.5833333333333334,0.0,control,RenoKazakusMage,loss
0.09523809523809523,0.3333333333333333,0.14285714285714285,0.09523809523809523,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.09523809523809523,0.047619047619047616,0.09523809523809523,2.8491568534184415,0.5039682539682541,0.0,control,RenoKazakusMage,loss
0.0,0.36363636363636365,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.18181818181818182,0.09090909090909091,0.09090909090909091,2.5503407095463886,0.5833333333333334,0.0,control,RenoKazakusMage,loss
0.0,0.3,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,2.8464393446710154,0.45,0.0,control,RenoKazakusMage,win
0.16666666666666666,0.5,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.7924812503605778,0.75,0.0,control,RenoKazakusMage,loss
0.08333333333333333,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,2.617492461184755,0.5277777777777778,0.0,control,RenoKazakusMage,win
0.125,0.4375,0.0,0.125,0.0,0.0625,0.0625,0.0,0.0,0.0625,0.0,0.125,2.396782221599798,0.6354166666666666,0.0,control,RenoKazakusMage,win
0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,2.058813890331201,0.7129629629629629,0.0,control,RenoKazakusMage,loss
0.0,0.375,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.125,0.125,0.125,2.4056390622295662,0.6041666666666666,0.0,control,RenoKazakusMage,win
0.0,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.15384615384615385,2.6235166412180155,0.5705128205128206,0.0,control,RenoKazakusMage,win
0.14285714285714285,0.35714285714285715,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.14285714285714285,0.07142857142857142,0.0,2.692380602454975,0.5476190476190476,0.0,control,RenoKazakusMage,loss
0.1111111111111111,0.3333333333333333,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.05555555555555555,0.05555555555555555,2.8638263900908156,0.49074074074074076,0.0,control,RenoKazakusMage,win
0.2,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.3709505944546687,0.8166666666666668,0.0,control,RenoKazakusMage,loss
0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.861111111111111,0.0,control,RenoKazakusMage,loss
0.1,0.4,0.0,0.1,0.0,0.1,0.05,0.0,0.0,0.1,0.05,0.1,2.6219280948873624,0.5583333333333335,0.0,control,RenoKazakusMage,win
0.11764705882352941,0.35294117647058826,0.058823529411764705,0.11764705882352941,0.0,0.11764705882352941,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.11764705882352941,2.7045348998193433,0.5441176470588235,0.0,control,RenoKazakusMage,loss
0.0,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,2.692380602454975,0.5476190476190476,0.0,control,RenoKazakusMage,win
0.18181818181818182,0.36363636363636365,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,2.3685225277282065,0.6439393939393939,0.0,control,RenoKazakusMage,win
0.06666666666666667,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.13333333333333333,0.0,0.13333333333333333,2.732914563979398,0.5388888888888889,0.0,control,RenoKazakusMage,win
0.09523809523809523,0.38095238095238093,0.14285714285714285,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.09523809523809523,0.047619047619047616,0.09523809523809523,2.7373227798185953,0.5436507936507936,0.0,control,RenoKazakusMage,loss
0.15384615384615385,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,3.0269868333592873,0.4166666666666667,0.0,control,RenoKazakusMage,win
0.1,0.3,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.1,2.8464393446710154,0.45,0.0,control,RenoKazakusMage,win
0.0,0.375,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.25,0.125,0.0,2.1556390622295662,0.6875,0.0,control,RenoKazakusMage,loss
0.13333333333333333,0.2,0.13333333333333333,0.06666666666666667,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,3.0565647621309546,0.4055555555555556,0.0,control,RenoKazakusMage,loss
0.047619047619047616,0.3333333333333333,0.14285714285714285,0.09523809523809523,0.0,0.09523809523809523,0.047619047619047616,0.0,0.0,0.09523809523809523,0.047619047619047616,0.09523809523809523,2.8491568534184415,0.5039682539682541,0.0,control,RenoKazakusMage,win
0.0,0.5,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.9609640474436814,0.7333333333333334,0.0,control,RenoKazakusMage,win
0.1111111111111111,0.3333333333333333,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,2.197159723424149,0.6759259259259259,0.0,control,RenoKazakusMage,win
0.0625,0.375,0.125,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0625,2.5306390622295662,0.59375,0.0,control,RenoKazakusMage,win
0.1,0.35,0.1,0.1,0.0,0.1,0.05,0.0,0.0,0.1,0.0,0.1,2.739353872167201,0.5083333333333333,0.0,control,RenoKazakusMage,loss
0.125,0.375,0.1875,0.0625,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0625,0.0625,2.60845859334435,0.5833333333333334,0.0,control,RenoKazakusMage,loss
0.0,0.5,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.2,0.1,0.0,1.9609640474436814,0.7333333333333334,0.0,control,RenoKazakusMage,win
0.06666666666666667,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,2.9735572622751856,0.45,0.0,control,RenoKazakusMage,win
0.14285714285714285,0.2857142857142857,0.07142857142857142,0.14285714285714285,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.14285714285714285,0.07142857142857142,0.0,2.8073549220576037,0.511904761904762,0.0,control,RenoKazakusMage,loss
0.1,0.3,0.15,0.1,0.0,0.1,0.05,0.0,0.0,0.05,0.05,0.1,2.908694969562842,0.48333333333333334,0.0,control,RenoKazakusMage,win
0.0,0.38461538461538464,0.07692307692307693,0.0,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0,0.15384615384615385,0.07692307692307693,0.07692307692307693,2.4996981431844145,0.608974358974359,0.0,control,RenoKazakusMage,win
0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,2.725480556997868,0.5092592592592592,0.0,control,RenoKazakusMage,loss
0.125,0.25,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.25,0.0,2.5,0.5833333333333334,0.0,control,RenoKazakusMage,loss
0.05263157894736842,0.2631578947368421,0.15789473684210525,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.0,0.0,0.10526315789473684,0.05263157894736842,0.05263157894736842,3.070847093622518,0.425438596491228,0.0,control,RenoKazakusMage,win
0.0,0.4,0.15,0.1,0.0,0.1,0.05,0.0,0.0,0.1,0.05,0.05,2.584183719779189,0.5916666666666667,0.0,control,RenoKazakusMage,win
0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,1.584962500721156,0.75,0.0,control,RenoKazakusMage,loss
0.2,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,1.9219280948873623,0.7166666666666668,0.0,control,RenoKazakusMage,loss
0.13333333333333333,0.26666666666666666,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.13333333333333333,0.06666666666666667,0.13333333333333333,2.9735572622751856,0.45,0.0,control,RenoKazakusMage,loss
0.0625,0.375,0.0625,0.0625,0.0,0.125,0.0625,0.0,0.0,0.125,0.0,0.125,2.6556390622295662,0.5625,0.0,control,RenoKazakusMage,win
0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,1.5,0.7916666666666666,0.0,control,RenoKazakusMage,loss
0.21428571428571427,0.21428571428571427,0.07142857142857142,0.0,0.0,0.14285714285714285,0.07142857142857142,0.0,0.0,0.07142857142857142,0.21428571428571427,0.0,2.6455933144511468,0.5595238095238094,0.0,control,RenoKazakusMage,loss
0.0,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.15384615384615385,0.07692307692307693,0.15384615384615385,2.7773627950641693,0.5192307692307693,0.0,control,RenoKazakusMage,win
0.1,0.3,0.15,0.1,0.0,0.1,0.05,0.0,0.0,0.1,0.05,0.05,2.908694969562842,0.48333333333333334,0.0,control,RenoKazakusMage,loss
0.09523809523809523,0.2857142857142857,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.0,0.0,0.09523809523809523,0.047619047619047616,0.047619047619047616,3.046381112945883,0.43253968253968256,0.0,control,RenoKazakusMage,win
0.0,0.75,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.061278124459133,0.8541666666666666,0.0,control,RenoKazakusMage,win
0.0,0.6,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,1.7709505944546688,0.75,0.0,control,RenoKazakusMage,loss
0.15384615384615385,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.07692307692307693,2.6235166412180155,0.5705128205128206,0.0,control,RenoKazakusMage,loss
0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,2.2516291673878226,0.6388888888888888,0.0,control,RenoKazakusMage,loss
0.1111111111111111,0.5555555555555556,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,1.8799649487271108,0.7314814814814815,0.0,control,RenoKazakusMage,win
0.0,0.4444444444444444,0.0,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,2.058813890331201,0.7129629629629629,0.0,control,RenoKazakusMage,loss
0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,2.4193819456463714,0.6203703703703703,0.0,control,RenoKazakusMage,win
0.08333333333333333,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,2.751629167387823,0.5138888888888888,0.0,control,RenoKazakusMage,win
0.0,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,2.8402239289418523,0.49444444444444446,0.0,control,RenoKazakusMage,win
0.125,0.25,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.125,2.75,0.4791666666666667,0.0,control,RenoKazakusMage,win
0.2,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,1.9219280948873623,0.7166666666666668,0.0,control,RenoKazakusMage,loss
0.09090909090909091,0.6363636363636364,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,1.6729330318733675,0.7651515151515151,0.0,control,RenoKazakusMage,loss
0.09090909090909091,0.45454545454545453,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,2.2221915755066783,0.6742424242424242,0.0,control,RenoKazakusMage,win
0.07142857142857142,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.0,0.14285714285714285,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,2.950212064914747,0.4523809523809525,0.0,control,RenoKazakusMage,win
0.08333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,2.584962500721156,0.5833333333333334,0.0,control,RenoKazakusMage,win
0.0,0.42857142857142855,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,1.8423709931771088,0.75,0.0,control,RenoKazakusMage,loss
0.0,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0.0,0.15384615384615385,0.0,0.07692307692307693,2.4696704873718613,0.5961538461538463,0.0,control,RenoKazakusMage,win
0.1111111111111111,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,2.6416041678685933,0.5277777777777778,0.0,control,RenoKazakusMage,win
0.0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,2.197159723424149,0.6759259259259259,0.0,control,RenoKazakusMage,win
0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,2.2516291673878226,0.6388888888888888,0.0,control,RenoKazakusMage,loss
0.14285714285714285,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.0,0.14285714285714285,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,2.5495234595978316,0.5952380952380952,0.0,control,RenoKazakusMage,loss
0.0,0.375,0.125,0.0625,0.0,0.125,0.0,0.0,0.0,0.125,0.0625,0.125,2.5306390622295662,0.59375,0.0,control,RenoKazakusMage,loss
0.08333333333333333,0.25,0.08333333333333333,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,2.8553885422075336,0.48611111111111116,0.0,control,RenoKazakusMage,win
0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.6500224216483541,0.888888888888889,0.0,control,RenoKazakusMage,loss
0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,2.5032583347756456,0.5833333333333334,0.0,control,RenoKazakusMage,loss
