user_hash,aggro_control,tempo_value,risk,greedy_eff,n_games
B8BE6F7F50BA9778C66AAD7537D324B9,0.23692138937286114,-0.0739819941859532,0.9991017764722854,0.11327827886337918,30
BC6A2D9C1B85279990741B28594638D8,-0.2770335809566784,0.5037169418051752,-0.48271111650396736,0.09797524553964446,41
BC96E62D69D8A94FC5F65FDE8329AE75,0.9208752292480873,0.4766733181886788,-0.06471540205932122,-0.9580843554068488,21
BFC5165101A37FFF7230C1C62DD5B343,-0.9280533379510891,0.07630811302749371,0.896279765012825,0.9909739878697365,58
BFC7DD7096E390BC4BE83942526270FB,0.12638209805292586,-0.34260137425133436,-0.6255543547264342,-0.7368779423215145,42
C35BD72E3B71E06567BF0237E093D663,0.46780786782831024,0.8182771585297702,-0.016037371232833778,-0.23542649081504313,37
C434EFEA7E3DD45BBE654481BE46D850,0.7644298610846629,0.7834070760785498,0.7127853044567355,-0.7150797342337056,43
C7AE0B5C48EC7652BCDC8F5AD1884B39,-0.6970445871935493,0.564225883717887,-0.8156317851309095,0.04703436380352243,3717
CA33E0799BA636345FE7CBE615D6FF16,0.9217141285684001,0.7814417658560897,-0.11319970649081042,-0.882358483365229,23
D030327060F2722886689D4FF6D89EA4,0.5031298433637111,0.40364607631377825,0.5626916248631492,-0.5923700347744607,34
D07BCA33B3A8231849BDDF8DB77D23DB,0.22837657240747117,0.2799119739854206,-0.665894225651663,-0.48185730246048014,137
D2C7E0BC3CE32EF7AC937B5E7E3B6477,0.28748528772975845,0.14312837002741516,-0.7403532382691659,-0.22966566810476458,15
D2D4E71B34199C03AC9320F5DD7A33D9,0.7457618532547039,0.5523190305454517,-0.3848464526824185,-0.733748234596156,86
D3A9F7A1CE7DFB53DA0DF83890454F80,0.24201988264718052,0.3609370655931745,-0.10664908612569379,-0.8572768089259805,36
D44EC8C148BEEF35E74BBDA76DB68612,-0.6913512662736963,-0.6219925120061837,-0.494689991974019,0.5539906470668237,458
D765C9D4AC97140842B35AC8A331650A,0.03952427165631511,0.6956520606838177,0.30272443355053597,0.06408731816600544,92
D8190084817130F846A51F9B04B1E23C,-0.3353255046757764,0.3895839887222293,0.7770290861182929,0.3451986671668391,50
D960815BC12FF2A997E1DAF7456D5B5B,-0.9795770655364331,-0.9919823129801063,-0.07634968485164624,0.7660649241183135,31
DABF6D835CC2C182596859917CCF27DF,0.5367881939331371,0.6369604308240538,-0.45182178188826405,-0.7014278677942624,100
DB587627BB652A6CC1430740DA3A77EB,-0.4407086992347749,-0.40933692599559024,0.8299464044458572,0.8944543872068594,35
E08356D52DE144B0B336D172F31F7ABF,0.3175781530714454,0.43810121003227404,-0.08119297554675943,-0.3626576275718181,337
E16D2EEE2D74A58113E69760FCE2EBE7,-0.09373025803074074,0.4635358103906681,-0.9629814639990382,-0.6833941408351447,31
E1E8EB5F825FAFE433D80454C33F0954,0.08248944451608452,-0.08062261926530269,0.28975291049207746,0.4422276013781005,346
E1F68B170294558AF3AC4EA71A73D237,0.7876600430865504,0.3101071385542573,0.4945594774885845,-0.37669804694969294,299
E593DFF3965B7254AEA88635FF3B4B26,-0.721140710703481,0.003684714209539784,0.6477919819377677,0.8702370017131928,74
E5E4555A5C403956872E744AFD40A0EA,0.3434411255376548,0.6236388526872895,-0.053977398737910076,-0.04371357705528689,36
E7EDDB2886A4FCCB21710637E78AC7B1,0.13356851800192132,0.08746542482750215,-0.4078094059001064,-0.34766611585211665,312
E8AC7BDB8A85774E9F0F8CA91DB652FD,0.23308450440636075,0.8210812641806309,0.5207914114724342,-0.050694026624366076,59
E8F1B76105997B26404B2A58BA5319E1,0.7754945302747803,0.8539034368265084,0.02428161102819809,-0.8261480425535811,121
EADBE1E700922AE623C19C0E210DD8AB,0.8860080686093901,0.6179181006883173,0.8045724630448524,-0.8622007819605654,43
EEC7E410668000302DC14F98BF0EB6B0,-0.42652958019961285,-0.39925957597691597,0.6094406148305693,0.5024818072578019,337
F04429533277CB32D3BDFE3A70C72A60,-0.2884945990901554,-0.3316658628813765,-0.11074580165565745,0.4407301617998378,749
F0FA5952E06677D945C319F838D991A8,-0.14746069057841923,-0.24307141593351117,-0.7667382389114946,0.4988612133371615,75
F2557C96DD72F0092E8823ED43A406A2,0.09545556688368323,0.10182792928032737,-0.2090660557163197,-0.5661227548629452,33
F6C55D7BDF4367B3A8F6FD3F255D7C07,-0.09028651171531576,-0.6032776075754657,-0.06470378779095239,0.12471371395763191,60
F76725CC204F7AE99C651C3CD5B8818E,0.8291324657165402,0.38835038687703977,0.9414495154229703,-0.7506003949209757,297
FAB1105726228BB60FDC9E2EA54CEE62,0.01747259092360107,0.5264366711543582,0.22420527067179202,-0.33340345044691494,103
FCE152B1C9DCC4C237B6FB82C7DCA08E,0.8186543301536796,0.7658696572019754,0.9975651445653488,0.46324979936633687,338
FE1402F76C5E2D79E6A7B1873EFB8BFC,-0.43091812522058154,0.6973269144617094,-0.09186968239558888,-0.6625996119053235,32
