game_file,style,deck,deck_family,hero_class,opp_style,opp_deck,start_player,n_turns_total,won,ch_face_pref,ch_attack_engage,ch_heropower_pref,ch_play_pref,ch_pass_with_play,ch_minion_play_pref,ch_hp_over_play,ch_hero_attack_face_pref,ch_cost_pct,ch_max_cost_pref,ch_mana_commit,ch_target_atk_pct,ch_target_hp_pct,ch_n_options,ch_face_dilemma_rate,raw_n_turns,raw_n_decisions,raw_face_dmg_per_turn,raw_dmg_taken_per_turn,raw_heal_per_turn,raw_face_attack_ratio,raw_attacks_per_turn,raw_cards_per_turn,raw_avg_card_cost,raw_max_card_cost,raw_minion_frac,raw_mana_spent,raw_mana_spent_per_turn,raw_mana_floated_per_turn,raw_hero_power_per_turn,raw_board_size_mean,raw_opp_minions_killed_per_turn,raw_my_minions_lost_per_turn,raw_first_minion_turn,raw_deck_count_end
game_018_control-ZooDiscardWarlock_vs_control-MiraclePirateRogue.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,control,MiraclePirateRogue,1,15,1,0.16666666666666666,0.7647058823529411,0.0,0.5625,0.0,,0.0,,0.4895833333333333,0.75,0.6011904761904763,0.5,0.5,7.448275862068965,0.20689655172413793,8,29,3.5,0.375,0.0,0.6923076923076923,1.625,1.125,2.2222222222222223,5.0,1.0,20.0,2.5,1.0,0.0,3.4482758620689653,0.375,0.375,1.0,18
game_018_control-ZooDiscardWarlock_vs_control-MurlocDruid.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,control,MurlocDruid,1,11,1,0.26666666666666666,0.6,0.0,0.8181818181818182,0.0,,0.0,,0.5582010582010581,0.7777777777777778,0.7296296296296296,0.38888888888888884,0.4444444444444444,9.846153846153847,0.5769230769230769,6,26,5.0,1.0,0.0,0.75,2.0,1.5,2.111111111111111,5.0,1.0,19.0,3.1666666666666665,0.0,0.0,3.5,0.6666666666666666,0.16666666666666666,1.0,18
game_018_control-ZooDiscardWarlock_vs_control-RenoKazakusDragonPriest.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,control,RenoKazakusDragonPriest,2,23,0,0.4782608695652174,0.6,0.10344827586206896,0.8333333333333334,0.08333333333333333,0.8333333333333334,0.06666666666666667,,0.5467583220872694,0.7777777777777778,0.5907407407407407,0.5208333333333333,0.29166666666666663,8.51923076923077,0.4423076923076923,11,52,2.8181818181818183,0.8181818181818182,0.0,0.7222222222222222,1.6363636363636365,1.8181818181818181,1.95,5.0,0.9,39.0,3.5454545454545454,1.8181818181818181,0.2727272727272727,3.0576923076923075,0.45454545454545453,0.45454545454545453,2.0,7
game_018_control-ZooDiscardWarlock_vs_control-RenoKazakusMage.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,control,RenoKazakusMage,1,20,0,0.43478260869565216,0.5833333333333334,0.18518518518518517,0.8888888888888888,0.0,0.0,0.07692307692307693,,0.4966666666666667,0.8,0.46632275132275136,0.5,0.5,7.666666666666667,0.5111111111111111,10,45,3.1,1.0,0.0,0.7857142857142857,1.4,1.6,2.0625,5.0,0.9375,33.0,3.3,1.2,0.5,3.2888888888888888,0.5,0.0,5.0,10
game_018_control-ZooDiscardWarlock_vs_control-ZooDiscardWarlock.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,control,ZooDiscardWarlock,1,17,1,0.23809523809523808,0.65625,0.09090909090909091,0.7222222222222222,0.0,,0.0,,0.5397435897435897,0.9230769230769231,0.6030525030525029,0.43560606060606055,0.4318181818181818,7.9772727272727275,0.4772727272727273,9,44,2.888888888888889,0.7777777777777778,0.0,0.47619047619047616,2.3333333333333335,1.4444444444444444,2.0,5.0,1.0,26.0,2.888888888888889,0.7777777777777778,0.2222222222222222,3.5681818181818183,1.2222222222222223,0.3333333333333333,1.0,15
game_018_control-ZooDiscardWarlock_vs_fatigue-AggroPirateWarrior.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,fatigue,AggroPirateWarrior,1,11,1,0.0,0.7692307692307693,0.0,0.6,0.0,1.0,0.0,,0.6566666666666666,0.8,0.7666666666666666,0.5,0.5,5.523809523809524,0.09523809523809523,6,21,4.166666666666667,0.5,0.0,0.8,1.6666666666666667,1.0,2.3333333333333335,5.0,1.0,14.0,2.3333333333333335,0.16666666666666666,0.0,2.4285714285714284,0.16666666666666666,0.16666666666666666,1.0,21
game_018_control-ZooDiscardWarlock_vs_fatigue-MidrangeBuffPaladin.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,fatigue,MidrangeBuffPaladin,1,19,1,0.3333333333333333,0.6222222222222222,0.10714285714285714,0.6666666666666666,0.0,0.0,0.06666666666666667,,0.47274305555555557,0.75,0.5414930555555555,0.4583333333333333,0.5416666666666666,9.125,0.32142857142857145,10,56,3.0,0.6,0.0,0.5,2.8,1.6,1.8125,4.0,0.875,29.0,2.9,1.1,0.3,4.232142857142857,1.1,0.9,1.0,10
game_018_control-ZooDiscardWarlock_vs_fatigue-MidrangeJadeShaman.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,fatigue,MidrangeJadeShaman,1,17,1,0.2222222222222222,0.6428571428571429,0.04,0.7222222222222222,0.0,,0.0,,0.5512820512820512,0.9230769230769231,0.6088522588522589,0.5729166666666667,0.4479166666666667,8.225,0.45,9,40,2.888888888888889,0.5555555555555556,0.0,0.3888888888888889,2.0,1.4444444444444444,2.230769230769231,5.0,1.0,29.0,3.2222222222222223,1.1111111111111112,0.1111111111111111,3.15,1.2222222222222223,0.2222222222222222,1.0,17
game_018_control-ZooDiscardWarlock_vs_fatigue-MidrangeSecretHunter.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,fatigue,MidrangeSecretHunter,2,14,1,0.2857142857142857,0.65,0.058823529411764705,0.9090909090909091,0.0,0.75,0.0,,0.4914880952380953,0.7,0.5983333333333334,0.4166666666666667,0.4166666666666667,6.533333333333333,0.23333333333333334,7,30,4.571428571428571,0.2857142857142857,0.0,0.7692307692307693,1.8571428571428572,1.4285714285714286,1.6,3.0,0.7,16.0,2.2857142857142856,0.5714285714285714,0.14285714285714285,3.7666666666666666,0.5714285714285714,0.14285714285714285,2.0,17
game_018_control-ZooDiscardWarlock_vs_fatigue-MiraclePirateRogue.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,fatigue,MiraclePirateRogue,2,12,1,0.25,0.6521739130434783,0.0,0.6875,0.0,0.625,0.0,,0.5550969251336898,0.7,0.6849999999999998,0.5,0.5,10.96774193548387,0.25806451612903225,6,31,4.833333333333333,0.5,0.0,0.7333333333333333,2.5,1.8333333333333333,1.2727272727272727,3.0,0.7272727272727273,14.0,2.3333333333333335,0.3333333333333333,0.0,4.225806451612903,0.8333333333333334,0.3333333333333333,2.0,18
game_018_control-ZooDiscardWarlock_vs_fatigue-MurlocDruid.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,fatigue,MurlocDruid,1,15,1,0.2,0.5806451612903226,0.08695652173913043,0.7647058823529411,0.0,,0.0,,0.5263888888888889,0.75,0.5639880952380952,0.6,0.6,9.475,0.375,8,40,3.375,1.25,0.0,0.6111111111111112,2.25,1.625,1.8461538461538463,3.0,1.0,24.0,3.0,0.75,0.25,3.75,1.0,0.625,1.0,15
game_018_control-ZooDiscardWarlock_vs_fatigue-RenoKazakusDragonPriest.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,fatigue,RenoKazakusDragonPriest,1,13,1,0.0,0.7142857142857143,0.0,0.6923076923076923,0.0,0.0,0.0,,0.5194444444444444,0.7777777777777778,0.6333333333333333,0.5,0.5,7.3,0.16666666666666666,7,30,4.571428571428571,0.0,0.0,0.8,2.142857142857143,1.2857142857142858,1.5555555555555556,3.0,0.7777777777777778,14.0,2.0,1.0,0.0,3.2,0.42857142857142855,0.42857142857142855,1.0,16
game_018_control-ZooDiscardWarlock_vs_fatigue-RenoKazakusMage.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,fatigue,RenoKazakusMage,1,21,1,0.18181818181818182,0.45454545454545453,0.23529411764705882,0.8571428571428571,0.0,0.0,0.07142857142857142,,0.5093137254901959,0.7647058823529411,0.5397058823529413,0.5,0.5,7.071428571428571,0.2619047619047619,11,42,3.0,0.7272727272727273,0.0,0.8,0.9090909090909091,1.6363636363636365,1.9444444444444444,4.0,0.8888888888888888,35.0,3.1818181818181817,1.1818181818181819,0.36363636363636365,2.4047619047619047,0.2727272727272727,0.18181818181818182,3.0,10
game_018_control-ZooDiscardWarlock_vs_fatigue-ZooDiscardWarlock.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,fatigue,ZooDiscardWarlock,1,13,1,0.36363636363636365,0.7142857142857143,0.0,0.7272727272727273,0.0,0.8,0.0,,0.6308101836052147,0.7142857142857143,0.8404761904761904,0.4583333333333333,0.5,9.758620689655173,0.3793103448275862,7,29,4.285714285714286,0.42857142857142855,0.0,0.6666666666666666,2.142857142857143,1.1428571428571428,2.5,4.0,0.875,20.0,2.857142857142857,0.14285714285714285,0.0,4.137931034482759,0.8571428571428571,0.0,1.0,20
game_018_control-ZooDiscardWarlock_vs_midrange-AggroPirateWarrior.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,midrange,AggroPirateWarrior,2,15,0,0.0,0.6,0.08333333333333333,0.9230769230769231,0.0,1.0,0.0,,0.6229166666666667,0.9166666666666666,0.6321428571428571,,,6.086956521739131,0.17391304347826086,7,23,0.0,0.2857142857142857,0.0,0.0,0.42857142857142855,1.7142857142857142,2.0833333333333335,4.0,0.8333333333333334,25.0,3.5714285714285716,0.2857142857142857,0.14285714285714285,1.4782608695652173,0.5714285714285714,0.14285714285714285,2.0,17
game_018_control-ZooDiscardWarlock_vs_midrange-MidrangeBuffPaladin.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,midrange,MidrangeBuffPaladin,1,15,1,0.08333333333333333,0.6896551724137931,0.05,0.9166666666666666,0.0,,0.0,,0.5466666666666666,0.9,0.6826190476190476,0.55,0.55,7.948717948717949,0.3076923076923077,8,39,3.75,0.25,0.0,0.6,2.5,1.375,2.090909090909091,3.0,0.9090909090909091,23.0,2.875,0.375,0.125,4.82051282051282,0.875,0.5,1.0,17
game_018_control-ZooDiscardWarlock_vs_midrange-MidrangeJadeShaman.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,midrange,MidrangeJadeShaman,1,15,1,0.17647058823529413,0.6428571428571429,0.05263157894736842,0.7857142857142857,0.0,,0.1,,0.5078571428571429,0.7,0.7333333333333332,0.3333333333333333,0.4166666666666667,9.162162162162161,0.4594594594594595,8,37,3.75,0.25,0.0,0.7222222222222222,2.25,1.375,2.0,4.0,1.0,22.0,2.75,0.5,0.125,4.216216216216216,1.0,0.125,1.0,18
game_018_control-ZooDiscardWarlock_vs_midrange-MidrangeSecretHunter.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,midrange,MidrangeSecretHunter,1,10,0,0.1,0.25,0.0,0.7777777777777778,0.0,1.0,0.0,,0.6293543543543544,0.6666666666666666,0.686111111111111,0.5,0.5,18.866666666666667,0.6666666666666666,5,15,0.2,0.0,0.0,0.3333333333333333,0.6,1.4,1.5714285714285714,3.0,0.8571428571428571,11.0,2.2,0.8,0.0,3.0,0.4,0.2,1.0,21
game_018_control-ZooDiscardWarlock_vs_midrange-MiraclePirateRogue.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,midrange,MiraclePirateRogue,2,14,1,0.0,0.7647058823529411,0.0,0.6111111111111112,0.0,0.75,0.0,,0.5555555555555556,1.0,0.6916666666666667,0.5,0.5,6.833333333333333,0.16666666666666666,7,30,3.2857142857142856,0.42857142857142855,0.0,0.6923076923076923,1.8571428571428572,1.5714285714285714,1.6363636363636365,5.0,0.8181818181818182,18.0,2.5714285714285716,0.5714285714285714,0.0,2.7,0.7142857142857143,0.2857142857142857,2.0,18
game_018_control-ZooDiscardWarlock_vs_midrange-MurlocDruid.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,midrange,MurlocDruid,2,14,1,0.5,0.6470588235294118,0.0,0.8571428571428571,0.0,0.0,0.0,,0.6140873015873016,0.8333333333333334,0.684126984126984,0.5,0.5,7.586206896551724,0.3448275862068966,7,29,4.714285714285714,0.42857142857142855,0.0,0.9090909090909091,1.5714285714285714,1.7142857142857142,1.9166666666666667,5.0,0.8333333333333334,23.0,3.2857142857142856,0.0,0.0,3.1724137931034484,0.5714285714285714,0.0,2.0,17
game_018_control-ZooDiscardWarlock_vs_midrange-RenoKazakusDragonPriest.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,midrange,RenoKazakusDragonPriest,2,26,1,0.2777777777777778,0.6785714285714286,0.10526315789473684,0.8214285714285714,0.0,0.5,0.21428571428571427,,0.5373376623376623,0.8636363636363636,0.522709235209235,0.42857142857142855,0.5,8.597402597402597,0.23376623376623376,13,77,5.615384615384615,1.0769230769230769,0.0,0.8157894736842105,2.923076923076923,1.7692307692307692,1.8695652173913044,5.0,0.8695652173913043,43.0,3.3076923076923075,2.0,0.3076923076923077,4.636363636363637,0.46153846153846156,0.23076923076923078,2.0,6
game_018_control-ZooDiscardWarlock_vs_midrange-RenoKazakusMage.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,midrange,RenoKazakusMage,1,11,1,,0.6470588235294118,0.0,0.8,0.0,,0.0,,0.53125,0.625,0.7375,0.5,0.5,5.833333333333333,0.0,6,24,5.0,0.0,0.0,0.8181818181818182,1.8333333333333333,1.3333333333333333,2.25,5.0,1.0,18.0,3.0,0.3333333333333333,0.0,3.4583333333333335,0.16666666666666666,0.0,1.0,20
game_018_control-ZooDiscardWarlock_vs_midrange-ZooDiscardWarlock.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,midrange,ZooDiscardWarlock,2,15,0,0.5,0.75,0.0,0.9,0.0,0.5,0.0,,0.49999999999999994,0.875,0.7514880952380952,0.3273809523809524,0.3630952380952381,9.705882352941176,0.5294117647058824,7,34,2.2857142857142856,0.0,0.0,0.5555555555555556,2.5714285714285716,1.2857142857142858,2.111111111111111,5.0,0.7777777777777778,19.0,2.7142857142857144,1.4285714285714286,0.0,3.9705882352941178,1.0,0.42857142857142855,2.0,19
game_018_control-ZooDiscardWarlock_vs_ramp-AggroPirateWarrior.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,ramp,AggroPirateWarrior,1,12,0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,,0.0,,0.4345238095238095,0.5714285714285714,0.6523809523809524,,,6.071428571428571,0.21428571428571427,6,14,0.3333333333333333,0.5,0.0,1.0,0.16666666666666666,1.1666666666666667,2.142857142857143,4.0,1.0,15.0,2.5,1.0,0.0,1.2142857142857142,0.0,0.0,5.0,20
game_018_control-ZooDiscardWarlock_vs_ramp-MidrangeBuffPaladin.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,ramp,MidrangeBuffPaladin,1,17,1,0.2,0.5,0.13043478260869565,0.8333333333333334,0.0,,0.07692307692307693,,0.5222222222222223,0.8666666666666667,0.6778571428571428,0.5,0.5,9.232558139534884,0.11627906976744186,9,43,3.7777777777777777,1.3333333333333333,0.0,0.7058823529411765,1.8888888888888888,1.6666666666666667,1.9333333333333333,5.0,0.9333333333333333,29.0,3.2222222222222223,0.1111111111111111,0.3333333333333333,4.116279069767442,0.6666666666666666,0.3333333333333333,1.0,10
game_018_control-ZooDiscardWarlock_vs_ramp-MidrangeJadeShaman.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,ramp,MidrangeJadeShaman,2,16,1,0.3,0.8,0.0,0.625,0.0,1.0,0.0,,0.6388888888888888,1.0,0.8243386243386243,0.3842592592592593,0.4351851851851852,13.317073170731707,0.4878048780487805,8,41,3.625,0.0,0.0,0.5833333333333334,3.0,1.25,2.0,4.0,0.9,20.0,2.5,1.125,0.0,4.878048780487805,1.125,0.25,2.0,18
game_018_control-ZooDiscardWarlock_vs_ramp-MidrangeSecretHunter.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,ramp,MidrangeSecretHunter,1,21,1,0.13793103448275862,0.5434782608695652,0.15384615384615385,0.8888888888888888,0.0,0.5,0.0,,0.5755208333333334,1.0,0.590500992063492,0.48333333333333334,0.5166666666666667,11.181818181818182,0.5272727272727272,11,55,2.6363636363636362,0.9090909090909091,0.0,0.4,2.272727272727273,1.4545454545454546,2.3125,5.0,0.9375,37.0,3.3636363636363638,1.1818181818181819,0.36363636363636365,5.036363636363636,1.2727272727272727,1.0909090909090908,1.0,12
game_018_control-ZooDiscardWarlock_vs_ramp-MiraclePirateRogue.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,ramp,MiraclePirateRogue,2,19,0,0.1111111111111111,0.5333333333333333,0.125,0.9411764705882353,0.0,1.0,0.1111111111111111,,0.551111111111111,0.8,0.6822751322751323,0.2583333333333333,0.32499999999999996,5.371428571428571,0.2571428571428571,9,35,1.7777777777777777,1.4444444444444444,0.0,0.5,0.8888888888888888,1.7777777777777777,1.875,5.0,0.875,30.0,3.3333333333333335,1.3333333333333333,0.2222222222222222,1.9428571428571428,0.5555555555555556,0.0,2.0,15
game_018_control-ZooDiscardWarlock_vs_ramp-MurlocDruid.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,ramp,MurlocDruid,1,22,0,0.5,0.36363636363636365,0.3333333333333333,0.8181818181818182,0.0,1.0,0.23076923076923078,,0.5626750700280112,0.8823529411764706,0.45644257703081237,0.5833333333333334,0.5,4.157894736842105,0.05263157894736842,11,38,0.36363636363636365,1.1818181818181819,0.0,0.25,0.36363636363636365,1.6363636363636365,1.8888888888888888,5.0,0.9444444444444444,34.0,3.090909090909091,1.9090909090909092,0.45454545454545453,1.394736842105263,0.2727272727272727,0.18181818181818182,3.0,9
game_018_control-ZooDiscardWarlock_vs_ramp-RenoKazakusDragonPriest.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,ramp,RenoKazakusDragonPriest,2,23,0,0.3333333333333333,0.56,0.15384615384615385,0.8571428571428571,0.0,0.5,0.08333333333333333,,0.5275401069518717,0.7647058823529411,0.5557889822595704,0.29166666666666663,0.38541666666666663,7.851063829787234,0.5106382978723404,11,47,1.5454545454545454,1.0,0.0,0.6428571428571429,1.2727272727272727,1.6363636363636365,2.0555555555555554,5.0,0.8888888888888888,37.0,3.3636363636363638,1.9090909090909092,0.36363636363636365,2.3617021276595747,0.45454545454545453,0.2727272727272727,2.0,10
game_018_control-ZooDiscardWarlock_vs_ramp-RenoKazakusMage.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,ramp,RenoKazakusMage,1,26,0,0.2,0.5714285714285714,0.12,0.8,0.05,0.0,0.07142857142857142,,0.4443027210884353,0.5714285714285714,0.5148242630385487,0.5,0.5,4.5,0.22727272727272727,13,44,1.5384615384615385,0.6923076923076923,0.0,0.5833333333333334,0.9230769230769231,1.2307692307692308,2.0,5.0,0.875,32.0,2.4615384615384617,3.6153846153846154,0.23076923076923078,1.75,0.6923076923076923,0.15384615384615385,1.0,9
game_018_control-ZooDiscardWarlock_vs_ramp-ZooDiscardWarlock.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,ramp,ZooDiscardWarlock,1,15,1,0.38461538461538464,0.7058823529411765,0.058823529411764705,0.6923076923076923,0.0,,0.0,,0.4458333333333333,0.625,0.537797619047619,0.5347222222222222,0.47222222222222227,8.448275862068966,0.4482758620689655,8,29,3.375,1.0,0.0,0.4166666666666667,1.5,1.125,2.111111111111111,5.0,1.0,19.0,2.375,0.875,0.125,2.896551724137931,0.875,0.125,1.0,17
game_019_control-ZooDiscardWarlock_vs_aggro-AggroPirateWarrior.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,aggro,AggroPirateWarrior,1,13,1,0.16666666666666666,0.8095238095238095,0.0,0.7777777777777778,0.0,,0.0,,0.6071428571428571,1.0,0.7738095238095238,0.4666666666666666,0.5333333333333333,8.533333333333333,0.4,7,30,4.428571428571429,0.0,0.0,0.6470588235294118,2.4285714285714284,1.0,2.5714285714285716,5.0,0.8571428571428571,18.0,2.5714285714285716,0.42857142857142855,0.0,4.6,0.8571428571428571,0.14285714285714285,3.0,18
game_019_control-ZooDiscardWarlock_vs_aggro-MidrangeBuffPaladin.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,aggro,MidrangeBuffPaladin,2,10,1,0.5,0.6842105263157895,0.16666666666666666,1.0,0.0,0.0,0.0,,0.6390022675736962,1.0,0.9285714285714286,0.5,0.5,9.576923076923077,0.15384615384615385,5,26,5.8,1.0,0.0,0.7692307692307693,2.6,1.6,1.75,5.0,0.75,14.0,2.8,0.0,0.2,4.153846153846154,0.4,0.4,2.0,20
game_019_control-ZooDiscardWarlock_vs_aggro-MidrangeJadeShaman.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,aggro,MidrangeJadeShaman,2,14,1,0.5,0.6521739130434783,0.08333333333333333,0.7333333333333333,0.06666666666666667,0.6666666666666666,0.0,,0.5222222222222223,0.7,0.7150000000000001,0.611111111111111,0.611111111111111,11.181818181818182,0.6060606060606061,7,33,4.285714285714286,0.7142857142857143,0.0,0.7333333333333333,2.142857142857143,1.5714285714285714,1.6363636363636365,3.0,0.9090909090909091,18.0,2.5714285714285716,0.2857142857142857,0.14285714285714285,3.878787878787879,0.5714285714285714,0.2857142857142857,2.0,18
game_019_control-ZooDiscardWarlock_vs_aggro-MidrangeSecretHunter.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,aggro,MidrangeSecretHunter,1,13,1,0.0,0.64,0.0,0.8333333333333334,0.0,0.6666666666666666,0.0,,0.4104166666666667,0.6,0.6833333333333333,0.5,0.5,11.0,0.1875,7,32,4.142857142857143,0.0,0.0,0.75,2.2857142857142856,1.4285714285714286,1.8,3.0,0.9,18.0,2.5714285714285716,0.42857142857142855,0.0,4.21875,0.5714285714285714,0.42857142857142855,1.0,17
game_019_control-ZooDiscardWarlock_vs_aggro-MiraclePirateRogue.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,aggro,MiraclePirateRogue,1,9,1,0.0,0.6923076923076923,0.0,0.8571428571428571,0.0,0.5,0.0,,0.5557172557172557,0.8,0.6233333333333333,0.5,0.5,7.947368421052632,0.10526315789473684,5,19,6.2,0.0,0.0,0.8888888888888888,1.8,1.2,1.8333333333333333,4.0,0.8333333333333334,11.0,2.2,0.2,0.0,3.1578947368421053,0.4,0.0,1.0,22
game_019_control-ZooDiscardWarlock_vs_aggro-MurlocDruid.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,aggro,MurlocDruid,2,10,1,0.0,0.6666666666666666,0.0,0.8181818181818182,0.0,0.6,0.0,,0.4671474358974359,0.625,0.7812500000000001,0.5,0.5,9.0,0.12,5,25,6.0,0.0,0.0,0.8333333333333334,2.4,1.8,1.6666666666666667,5.0,0.7777777777777778,15.0,3.0,0.2,0.0,3.44,0.6,0.4,2.0,18
game_019_control-ZooDiscardWarlock_vs_aggro-RenoKazakusDragonPriest.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,aggro,RenoKazakusDragonPriest,2,21,0,0.375,0.631578947368421,0.15151515151515152,0.7916666666666666,0.0,0.5,0.14285714285714285,,0.5231481481481483,0.8888888888888888,0.5833333333333335,0.5119047619047619,0.5357142857142857,6.620689655172414,0.27586206896551724,10,58,3.1,1.6,0.0,0.6666666666666666,2.4,1.9,1.631578947368421,5.0,0.8421052631578947,31.0,3.1,1.5,0.5,3.6379310344827585,0.7,0.4,2.0,10
game_019_control-ZooDiscardWarlock_vs_aggro-RenoKazakusMage.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,aggro,RenoKazakusMage,2,10,1,0.0,0.6666666666666666,0.0,0.875,0.0,0.5,0.0,,0.6743612078977933,1.0,0.9666666666666667,0.5,0.5,9.333333333333334,0.047619047619047616,5,21,6.2,0.0,0.0,0.9,2.0,1.4,2.2857142857142856,4.0,0.7142857142857143,16.0,3.2,0.0,0.0,3.0476190476190474,0.2,0.0,2.0,21
game_019_control-ZooDiscardWarlock_vs_aggro-ZooDiscardWarlock.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,aggro,ZooDiscardWarlock,1,11,1,0.5,0.7222222222222222,0.0,0.7777777777777778,0.0,,0.0,,0.6220238095238094,1.0,0.7857142857142856,0.5,0.5,8.72,0.56,6,25,5.166666666666667,1.0,0.0,0.6153846153846154,2.1666666666666665,1.1666666666666667,2.142857142857143,5.0,1.0,15.0,2.5,0.3333333333333333,0.0,2.96,0.8333333333333334,0.5,1.0,21
game_019_control-ZooDiscardWarlock_vs_control-AggroPirateWarrior.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,control,AggroPirateWarrior,2,15,0,0.0,0.3333333333333333,0.09090909090909091,1.0,0.0,0.5,0.0,,0.5002777777777778,0.8,0.6366666666666666,0.25,0.25,4.2727272727272725,0.13636363636363635,7,22,1.1428571428571428,0.2857142857142857,0.0,0.5,0.2857142857142857,1.7142857142857142,1.5833333333333333,3.0,0.8333333333333334,19.0,2.7142857142857144,1.1428571428571428,0.14285714285714285,1.1818181818181819,0.14285714285714285,0.14285714285714285,2.0,17
game_019_control-ZooDiscardWarlock_vs_control-MidrangeBuffPaladin.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,control,MidrangeBuffPaladin,1,15,1,0.5384615384615384,0.7,0.0,0.5882352941176471,0.0,,0.0,,0.5601851851851851,0.7777777777777778,0.6457671957671958,0.5,0.5,9.210526315789474,0.34210526315789475,8,38,4.0,0.375,0.0,0.6190476190476191,2.625,1.25,2.3,4.0,1.0,23.0,2.875,0.625,0.0,4.315789473684211,0.75,0.375,1.0,19
game_019_control-ZooDiscardWarlock_vs_control-MidrangeJadeShaman.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,control,MidrangeJadeShaman,2,16,1,0.2222222222222222,0.7,0.0,0.9166666666666666,0.0,0.0,0.0,,0.5242424242424243,0.6363636363636364,0.6437229437229437,0.4848484848484848,0.49242424242424243,15.076923076923077,0.6923076923076923,8,39,3.75,0.0,0.0,0.38095238095238093,2.625,1.375,2.1818181818181817,5.0,0.8181818181818182,24.0,3.0,0.625,0.0,4.205128205128205,1.875,0.0,2.0,13
game_019_control-ZooDiscardWarlock_vs_control-MidrangeSecretHunter.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,control,MidrangeSecretHunter,1,14,0,0.0,0.6,0.13333333333333333,0.75,0.0,,0.0,,0.4986111111111111,0.8333333333333334,0.7007936507936506,0.55,0.5,5.037037037037037,0.25925925925925924,7,27,1.1428571428571428,1.4285714285714286,0.0,0.16666666666666666,0.8571428571428571,1.7142857142857142,1.75,3.0,1.0,21.0,3.0,0.42857142857142855,0.2857142857142857,1.8888888888888888,0.7142857142857143,0.42857142857142855,3.0,16
game_019_control-ZooDiscardWarlock_vs_control-MiraclePirateRogue.jsonl,control,ZooDiscardWarlock,aggro,WARLOCK,control,MiraclePirateRogue,2,14,1,0.5,0.68,0.09090909090909091,0.7692307692307693,0.0,1.0,0.0,,0.6064814814814814,1.0,0.8333333333333334,0.375,0.375,7.705882352941177,0.5294117647058824,7,34,4.285714285714286,0.2857142857142857,0.0,0.7647058823529411,2.4285714285714284,1.4285714285714286,1.9,5.0,0.9,19.0,2.7142857142857144,0.14285714285714285,0.14285714285714285,3.6176470588235294,0.42857142857142855,0.14285714285714285,2.0,18
