game_file,style,deck,deck_family,hero_class,opp_style,opp_deck,start_player,won,n_turns_total,f_n_turns,f_actions_per_turn,f_cards_per_turn,f_cards_drawn_per_turn,f_avg_card_cost,f_max_card_cost,f_std_card_cost,f_minion_frac,f_spell_frac,f_weapon_frac,f_avg_minion_atk,f_avg_minion_health,f_first_minion_turn,f_attacks_per_turn,f_face_attack_ratio,f_hero_power_per_turn,f_hero_power_frac,f_targeted_play_frac,f_target_face_frac,f_face_dmg_per_turn,f_minion_dmg_per_turn,f_face_dmg_share,f_dmg_taken_per_turn,f_heal_per_turn,f_armor_gain_per_turn,f_board_size_mean,f_board_size_max,f_opp_minions_killed_per_turn,f_own_minions_lost_per_turn,f_trade_ratio,f_mana_spent_per_turn,f_mana_floated_per_turn,f_mana_efficiency,f_hand_size_mean,f_deck_left_end
game_007_fatigue-RenoKazakusDragonPriest_vs_ramp-RenoKazakusDragonPriest.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,ramp,RenoKazakusDragonPriest,2,1,38,19,3.0,1.5263157894736843,1.105263157894737,3.793103448275862,9.0,2.369043315492092,0.6896551724137931,0.3103448275862069,0.0,3.55,5.3,3.0,1.105263157894737,0.7619047619047619,0.3684210526315789,0.12280701754385964,0.3448275862068966,0.0,3.473684210526316,2.473684210526316,0.584070796460177,3.526315789473684,2.3157894736842106,0.0,2.1052631578947367,5,0.7894736842105263,0.8421052631578947,0.4838709677419355,6.157894736842105,1.5263157894736843,0.8013698630136986,4.105263157894737,6
game_007_fatigue-RenoKazakusDragonPriest_vs_ramp-RenoKazakusMage.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,ramp,RenoKazakusMage,2,0,27,13,2.3076923076923075,1.2307692307692308,1.0,3.1875,6.0,1.8445443204217133,0.6875,0.3125,0.0,2.909090909090909,3.6363636363636362,1.0,0.5384615384615384,0.8571428571428571,0.5384615384615384,0.23333333333333334,0.25,0.25,1.7692307692307692,0.46153846153846156,0.7931034482758621,3.3846153846153846,1.0769230769230769,0.0,1.3076923076923077,3,0.5384615384615384,0.8461538461538461,0.3888888888888889,5.0,1.6153846153846154,0.7558139534883721,4.769230769230769,13
game_007_fatigue-RenoKazakusDragonPriest_vs_ramp-ZooDiscardWarlock.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,ramp,ZooDiscardWarlock,1,1,25,13,1.9230769230769231,1.1538461538461537,1.4615384615384615,4.133333333333334,9.0,2.305548862105411,0.7333333333333333,0.26666666666666666,0.0,3.5454545454545454,4.909090909090909,1.0,0.6153846153846154,0.625,0.15384615384615385,0.08,0.26666666666666666,0.0,1.3846153846153846,2.923076923076923,0.32142857142857145,2.6153846153846154,1.7692307692307692,0.0,1.5384615384615385,3,1.1538461538461537,0.6923076923076923,0.625,5.0,1.5384615384615385,0.7647058823529411,3.3846153846153846,14
game_008_fatigue-RenoKazakusDragonPriest_vs_aggro-AggroPirateWarrior.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,aggro,AggroPirateWarrior,1,0,18,9,2.5555555555555554,1.2222222222222223,1.5555555555555556,3.090909090909091,5.0,1.378704626191191,0.9090909090909091,0.09090909090909091,0.0,2.7,4.7,1.0,1.1111111111111112,0.5,0.2222222222222222,0.08695652173913043,0.18181818181818182,0.0,2.2222222222222223,1.1111111111111112,0.6666666666666666,3.888888888888889,0.4444444444444444,0.0,2.111111111111111,4,0.8888888888888888,0.6666666666666666,0.5714285714285714,4.222222222222222,0.7777777777777778,0.8444444444444444,2.3333333333333335,18
game_008_fatigue-RenoKazakusDragonPriest_vs_aggro-MidrangeBuffPaladin.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,aggro,MidrangeBuffPaladin,2,0,13,6,2.3333333333333335,0.8333333333333334,1.0,2.2,4.0,1.469693845669907,0.6,0.4,0.0,2.3333333333333335,3.0,2.0,0.8333333333333334,0.0,0.6666666666666666,0.2857142857142857,0.2,0.0,0.0,1.6666666666666667,0.0,6.5,1.5,0.0,1.5,3,0.6666666666666666,0.16666666666666666,0.8,3.1666666666666665,0.5,0.8636363636363636,6.166666666666667,20
game_008_fatigue-RenoKazakusDragonPriest_vs_aggro-MidrangeJadeShaman.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,aggro,MidrangeJadeShaman,1,1,17,9,2.3333333333333335,0.7777777777777778,1.4444444444444444,3.857142857142857,6.0,1.7261494247992246,0.5714285714285714,0.42857142857142855,0.0,2.75,3.5,2.0,1.4444444444444444,0.6923076923076923,0.1111111111111111,0.047619047619047616,0.42857142857142855,0.0,3.3333333333333335,2.0,0.625,1.1111111111111112,0.2222222222222222,0.0,2.111111111111111,3,1.0,0.1111111111111111,0.9,3.2222222222222223,1.7777777777777777,0.6444444444444445,5.222222222222222,18
game_008_fatigue-RenoKazakusDragonPriest_vs_aggro-MidrangeSecretHunter.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,aggro,MidrangeSecretHunter,1,1,15,8,2.25,0.75,1.5,3.8333333333333335,5.0,1.0671873729054748,0.8333333333333334,0.16666666666666666,0.0,3.2,3.6,3.0,1.25,0.9,0.25,0.1111111111111111,0.0,,3.75,1.5,0.7142857142857143,2.0,0.5,0.0,2.375,5,1.125,0.0,1.0,3.375,1.125,0.75,4.625,19
game_008_fatigue-RenoKazakusDragonPriest_vs_aggro-MiraclePirateRogue.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,aggro,MiraclePirateRogue,1,0,22,11,2.727272727272727,1.0909090909090908,1.4545454545454546,4.25,7.0,1.8314384146529925,0.8333333333333334,0.16666666666666666,0.0,3.1,4.0,1.0,1.2727272727272727,0.6428571428571429,0.36363636363636365,0.13333333333333333,0.16666666666666666,0.0,2.272727272727273,2.090909090909091,0.5208333333333334,3.1818181818181817,0.45454545454545453,0.0,1.9090909090909092,4,0.9090909090909091,0.8181818181818182,0.5263157894736842,5.2727272727272725,0.6363636363636364,0.8923076923076924,3.6363636363636362,16
game_008_fatigue-RenoKazakusDragonPriest_vs_aggro-MurlocDruid.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,aggro,MurlocDruid,1,1,19,10,2.1,0.9,1.5,3.5555555555555554,6.0,1.5713484026367723,1.0,0.0,0.0,2.5555555555555554,3.888888888888889,3.0,0.9,1.0,0.3,0.14285714285714285,0.1111111111111111,1.0,3.0,0.1,0.967741935483871,2.2,0.6,0.0,1.9,4,0.5,0.7,0.4166666666666667,3.6,1.9,0.6545454545454545,4.8,17
game_008_fatigue-RenoKazakusDragonPriest_vs_aggro-RenoKazakusDragonPriest.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,aggro,RenoKazakusDragonPriest,1,0,14,7,2.142857142857143,1.0,1.5714285714285714,3.142857142857143,6.0,1.7261494247992246,0.8571428571428571,0.14285714285714285,0.0,2.6666666666666665,4.666666666666667,2.0,0.8571428571428571,0.8333333333333334,0.2857142857142857,0.13333333333333333,0.0,,2.0,0.2857142857142857,0.875,7.714285714285714,3.2857142857142856,0.0,1.7142857142857142,4,0.14285714285714285,0.2857142857142857,0.3333333333333333,3.7142857142857144,0.2857142857142857,0.9285714285714286,4.571428571428571,20
game_008_fatigue-RenoKazakusDragonPriest_vs_aggro-RenoKazakusMage.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,aggro,RenoKazakusMage,2,0,19,9,2.5555555555555554,1.4444444444444444,1.1111111111111112,3.1538461538461537,6.0,1.9153691689213435,0.7692307692307693,0.23076923076923078,0.0,2.5,4.1,2.0,1.0,0.8888888888888888,0.1111111111111111,0.043478260869565216,0.23076923076923078,0.0,2.3333333333333335,1.4444444444444444,0.6176470588235294,3.4444444444444446,0.1111111111111111,0.0,2.0,7,0.5555555555555556,0.3333333333333333,0.625,4.777777777777778,0.3333333333333333,0.9347826086956522,5.555555555555555,16
game_008_fatigue-RenoKazakusDragonPriest_vs_aggro-ZooDiscardWarlock.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,aggro,ZooDiscardWarlock,2,1,14,7,3.4285714285714284,1.1428571428571428,1.0,3.5,7.0,2.29128784747792,0.625,0.375,0.0,3.6,4.2,1.0,2.2857142857142856,0.75,0.0,0.0,0.25,0.0,4.571428571428571,2.4285714285714284,0.6530612244897959,4.571428571428571,3.4285714285714284,0.0,3.5714285714285716,6,0.8571428571428571,0.0,1.0,4.0,0.14285714285714285,0.9655172413793104,4.0,19
game_008_fatigue-RenoKazakusDragonPriest_vs_control-AggroPirateWarrior.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,control,AggroPirateWarrior,2,0,13,6,1.5,1.0,1.0,2.5,5.0,1.8929694486000912,0.6666666666666666,0.3333333333333333,0.0,2.25,3.0,1.0,0.16666666666666666,0.0,0.3333333333333333,0.2222222222222222,0.0,,0.3333333333333333,1.8333333333333333,0.15384615384615385,6.333333333333333,1.0,0.0,0.8333333333333334,1,0.6666666666666666,0.5,0.5714285714285714,3.1666666666666665,0.5,0.8636363636363636,5.833333333333333,20
game_008_fatigue-RenoKazakusDragonPriest_vs_control-MidrangeBuffPaladin.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,control,MidrangeBuffPaladin,1,0,18,9,1.5555555555555556,1.0,1.4444444444444444,4.333333333333333,6.0,1.5634719199411433,0.8888888888888888,0.1111111111111111,0.0,3.25,4.875,2.0,0.4444444444444444,0.75,0.1111111111111111,0.07142857142857142,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.5555555555555556,0.75,5.888888888888889,2.5555555555555554,0.0,1.3333333333333333,4,0.3333333333333333,0.4444444444444444,0.42857142857142855,4.555555555555555,0.4444444444444444,0.9111111111111111,4.555555555555555,18
game_008_fatigue-RenoKazakusDragonPriest_vs_control-MidrangeJadeShaman.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,control,MidrangeJadeShaman,1,0,28,14,2.357142857142857,1.2857142857142858,1.2142857142857142,3.9444444444444446,9.0,2.4601766472760587,0.7777777777777778,0.2222222222222222,0.0,3.0714285714285716,5.5,2.0,0.7857142857142857,0.45454545454545453,0.2857142857142857,0.12121212121212122,0.2777777777777778,0.0,1.1428571428571428,3.0714285714285716,0.2711864406779661,4.142857142857143,1.9285714285714286,0.0,1.8571428571428572,4,1.6428571428571428,0.7142857142857143,0.696969696969697,5.642857142857143,1.1428571428571428,0.8315789473684211,3.357142857142857,13
game_008_fatigue-RenoKazakusDragonPriest_vs_control-MidrangeSecretHunter.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,control,MidrangeSecretHunter,2,1,24,12,2.4166666666666665,1.1666666666666667,1.0,4.0,7.0,2.2038926600773587,0.7142857142857143,0.2857142857142857,0.0,2.9,4.6,3.0,0.9166666666666666,1.0,0.3333333333333333,0.13793103448275862,0.2857142857142857,0.0,2.5,1.25,0.6666666666666666,2.6666666666666665,1.6666666666666667,0.0,2.0,6,0.6666666666666666,0.4166666666666667,0.6153846153846154,5.333333333333333,1.0,0.8421052631578947,5.75,14
game_008_fatigue-RenoKazakusDragonPriest_vs_control-MiraclePirateRogue.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,control,MiraclePirateRogue,2,1,20,10,3.0,1.3,1.1,3.6153846153846154,7.0,2.058321255424562,0.7692307692307693,0.23076923076923078,0.0,3.4,3.6,1.0,1.6,0.6875,0.1,0.03333333333333333,0.3076923076923077,0.0,3.0,2.4,0.5555555555555556,1.1,0.5,0.0,2.6,5,1.0,0.9,0.5263157894736842,4.9,0.7,0.875,5.1,15
game_008_fatigue-RenoKazakusDragonPriest_vs_control-MurlocDruid.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,control,MurlocDruid,2,0,25,12,2.5,1.5,1.0,3.2777777777777777,6.0,1.8798804795209592,0.6666666666666666,0.3333333333333333,0.0,2.5,4.5,2.0,0.5833333333333334,0.7142857142857143,0.4166666666666667,0.16666666666666666,0.1111111111111111,0.0,1.0833333333333333,2.3333333333333335,0.3170731707317073,5.0,2.4166666666666665,0.0,1.25,3,0.8333333333333334,0.8333333333333334,0.5,5.75,0.5833333333333334,0.9078947368421053,3.5,14
game_008_fatigue-RenoKazakusDragonPriest_vs_control-RenoKazakusDragonPriest.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,control,RenoKazakusDragonPriest,1,0,28,14,2.0714285714285716,1.1428571428571428,1.3571428571428572,3.75,6.0,1.75,0.625,0.375,0.0,2.5,5.0,1.0,0.5,0.42857142857142855,0.42857142857142855,0.20689655172413793,0.375,0.16666666666666666,1.0,2.0,0.3333333333333333,3.2857142857142856,1.1428571428571428,0.0,1.2857142857142858,2,0.7142857142857143,0.5714285714285714,0.5555555555555556,5.142857142857143,1.6428571428571428,0.7578947368421053,2.5714285714285716,13
game_008_fatigue-RenoKazakusDragonPriest_vs_control-RenoKazakusMage.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,control,RenoKazakusMage,2,1,20,10,2.6,1.1,1.0,3.3636363636363638,7.0,2.2268088570756164,0.8181818181818182,0.18181818181818182,0.0,3.3333333333333335,4.0,1.0,1.0,0.9,0.5,0.19230769230769232,0.2727272727272727,0.0,3.1,0.8,0.7948717948717948,0.8,0.5,0.0,2.2,5,0.3,0.6,0.3333333333333333,4.4,1.2,0.7857142857142857,5.2,16
game_008_fatigue-RenoKazakusDragonPriest_vs_control-ZooDiscardWarlock.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,control,ZooDiscardWarlock,2,0,15,7,1.4285714285714286,1.0,1.0,3.4285714285714284,7.0,2.2587697572631282,0.5714285714285714,0.42857142857142855,0.0,3.25,4.0,1.0,0.2857142857142857,0.5,0.14285714285714285,0.1,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.5,4.571428571428571,0.2857142857142857,0.0,0.8571428571428571,1,0.7142857142857143,0.5714285714285714,0.5555555555555556,3.7142857142857144,0.42857142857142855,0.896551724137931,5.142857142857143,19
game_008_fatigue-RenoKazakusDragonPriest_vs_fatigue-AggroPirateWarrior.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,fatigue,AggroPirateWarrior,2,1,18,9,1.7777777777777777,1.1111111111111112,1.0,3.3,6.0,1.7349351572897473,0.8,0.2,0.0,2.5,4.5,1.0,0.5555555555555556,0.8,0.1111111111111111,0.0625,0.1,1.0,2.111111111111111,0.8888888888888888,0.7037037037037037,4.777777777777778,1.5555555555555556,0.0,1.5555555555555556,3,0.4444444444444444,0.5555555555555556,0.4444444444444444,3.888888888888889,1.2222222222222223,0.7608695652173914,4.555555555555555,17
game_008_fatigue-RenoKazakusDragonPriest_vs_fatigue-MidrangeBuffPaladin.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,fatigue,MidrangeBuffPaladin,2,0,21,10,2.9,1.4,1.0,3.5714285714285716,6.0,1.9897697538834456,0.7142857142857143,0.2857142857142857,0.0,3.0,4.4,1.0,1.4,0.5,0.1,0.034482758620689655,0.21428571428571427,0.0,2.0,5.2,0.2777777777777778,3.9,0.9,0.0,2.5,5,1.4,0.7,0.6666666666666666,5.1,0.5,0.9107142857142857,5.1,16
game_008_fatigue-RenoKazakusDragonPriest_vs_fatigue-MidrangeJadeShaman.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,fatigue,MidrangeJadeShaman,1,0,18,9,1.2222222222222223,0.8888888888888888,1.5555555555555556,4.5,7.0,2.0615528128088303,0.75,0.25,0.0,3.3333333333333335,4.666666666666667,3.0,0.2222222222222222,0.5,0.1111111111111111,0.09090909090909091,0.375,0.0,0.6666666666666666,0.6666666666666666,0.5,3.5555555555555554,0.2222222222222222,0.0,0.7777777777777778,2,0.7777777777777778,0.4444444444444444,0.6363636363636364,4.222222222222222,0.7777777777777778,0.8444444444444444,4.666666666666667,18
game_008_fatigue-RenoKazakusDragonPriest_vs_fatigue-MidrangeSecretHunter.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,fatigue,MidrangeSecretHunter,1,0,22,11,2.1818181818181817,1.2727272727272727,1.4545454545454546,4.0,7.0,1.7320508075688772,0.7857142857142857,0.21428571428571427,0.0,3.3636363636363638,4.090909090909091,3.0,0.6363636363636364,0.5714285714285714,0.2727272727272727,0.125,0.0,,1.7272727272727273,2.5454545454545454,0.40425531914893614,4.090909090909091,1.2727272727272727,0.0,1.8181818181818181,6,0.8181818181818182,0.45454545454545453,0.6428571428571429,5.636363636363637,0.2727272727272727,0.9538461538461539,5.0,16
game_008_fatigue-RenoKazakusDragonPriest_vs_fatigue-MiraclePirateRogue.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,fatigue,MiraclePirateRogue,1,0,14,7,1.1428571428571428,1.0,1.4285714285714286,3.4285714285714284,6.0,1.6781914463529615,0.8571428571428571,0.14285714285714285,0.0,3.1666666666666665,3.0,2.0,0.0,,0.14285714285714285,0.125,0.14285714285714285,0.0,0.0,0.0,,5.0,0.2857142857142857,0.0,0.8571428571428571,2,0.42857142857142855,0.5714285714285714,0.42857142857142855,3.5714285714285716,0.42857142857142855,0.8928571428571429,4.428571428571429,20
game_008_fatigue-RenoKazakusDragonPriest_vs_fatigue-MurlocDruid.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,fatigue,MurlocDruid,1,1,21,11,2.727272727272727,1.0,1.3636363636363635,3.909090909090909,6.0,1.7296634173127678,0.7272727272727273,0.2727272727272727,0.0,2.375,4.375,2.0,1.4545454545454546,0.75,0.2727272727272727,0.1,0.18181818181818182,0.0,2.4545454545454546,1.8181818181818181,0.574468085106383,2.0,0.7272727272727273,0.0,2.272727272727273,5,0.6363636363636364,0.2727272727272727,0.7,4.454545454545454,1.4545454545454546,0.7538461538461538,3.8181818181818183,16
game_008_fatigue-RenoKazakusDragonPriest_vs_fatigue-RenoKazakusDragonPriest.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,fatigue,RenoKazakusDragonPriest,2,1,34,17,3.0,1.411764705882353,1.0,3.625,9.0,2.037410529732942,0.6666666666666666,0.3333333333333333,0.0,2.9375,5.1875,2.0,1.1764705882352942,0.8,0.4117647058823529,0.13725490196078433,0.25,0.0,3.2941176470588234,1.2941176470588236,0.717948717948718,2.3529411764705883,1.588235294117647,0.0,2.235294117647059,4,1.0,0.7058823529411765,0.5862068965517241,5.647058823529412,1.7647058823529411,0.7619047619047619,5.647058823529412,9
game_008_fatigue-RenoKazakusDragonPriest_vs_fatigue-RenoKazakusMage.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,fatigue,RenoKazakusMage,1,1,19,10,3.3,0.9,1.4,3.6666666666666665,6.0,1.4907119849998598,0.6666666666666666,0.3333333333333333,0.0,3.1666666666666665,5.166666666666667,3.0,2.1,0.8095238095238095,0.3,0.09090909090909091,0.3333333333333333,0.0,5.7,1.4,0.8028169014084507,2.9,0.8,0.0,3.0,6,0.3,0.2,0.6,3.9,1.6,0.7090909090909091,4.2,17
game_008_fatigue-RenoKazakusDragonPriest_vs_fatigue-ZooDiscardWarlock.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,fatigue,ZooDiscardWarlock,2,1,22,11,2.6363636363636362,1.2727272727272727,0.9090909090909091,3.7142857142857144,7.0,2.249716535431946,0.7857142857142857,0.21428571428571427,0.0,3.090909090909091,4.545454545454546,3.0,1.0,0.7272727272727273,0.36363636363636365,0.13793103448275862,0.21428571428571427,0.0,2.4545454545454546,2.0,0.5510204081632653,3.272727272727273,1.0909090909090908,0.0,1.8181818181818181,6,1.0,0.45454545454545453,0.6875,5.454545454545454,0.5454545454545454,0.9090909090909091,5.818181818181818,16
game_008_fatigue-RenoKazakusDragonPriest_vs_midrange-AggroPirateWarrior.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,midrange,AggroPirateWarrior,1,1,19,10,1.7,0.9,1.4,4.333333333333333,6.0,1.8257418583505538,0.6666666666666666,0.3333333333333333,0.0,2.6666666666666665,4.666666666666667,1.0,0.7,1.0,0.1,0.058823529411764705,0.4444444444444444,0.0,2.3,1.9,0.5476190476190477,2.4,0.4,0.0,1.3,4,0.6,0.3,0.6666666666666666,4.1,1.4,0.7454545454545455,4.3,17
game_008_fatigue-RenoKazakusDragonPriest_vs_midrange-MidrangeBuffPaladin.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,midrange,MidrangeBuffPaladin,1,0,24,12,2.4166666666666665,1.25,1.3333333333333333,3.8666666666666667,7.0,1.7838784213679537,0.8,0.2,0.0,3.25,4.25,3.0,0.8333333333333334,0.6,0.3333333333333333,0.13793103448275862,0.13333333333333333,0.0,1.8333333333333333,2.5833333333333335,0.41509433962264153,3.4166666666666665,0.75,0.0,1.6666666666666667,4,0.9166666666666666,0.6666666666666666,0.5789473684210527,5.5,0.75,0.88,3.1666666666666665,15
game_008_fatigue-RenoKazakusDragonPriest_vs_midrange-MidrangeJadeShaman.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,midrange,MidrangeJadeShaman,2,0,15,7,1.2857142857142858,1.1428571428571428,1.0,3.375,6.0,1.8666480653835098,0.625,0.375,0.0,2.8,5.0,1.0,0.14285714285714285,1.0,0.0,0.0,0.125,0.0,0.42857142857142855,1.1428571428571428,0.2727272727272727,4.714285714285714,0.2857142857142857,0.0,0.8571428571428571,2,0.5714285714285714,0.7142857142857143,0.4444444444444444,3.857142857142857,0.2857142857142857,0.9310344827586207,5.857142857142857,19
game_008_fatigue-RenoKazakusDragonPriest_vs_midrange-MidrangeSecretHunter.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,midrange,MidrangeSecretHunter,1,0,16,8,1.375,1.0,1.625,3.5,7.0,2.0,0.875,0.125,0.0,2.857142857142857,4.857142857142857,2.0,0.25,0.5,0.125,0.09090909090909091,0.125,0.0,0.25,1.75,0.125,7.0,3.0,0.0,1.0,2,1.0,0.875,0.5333333333333333,3.75,0.75,0.8333333333333334,4.125,19
game_008_fatigue-RenoKazakusDragonPriest_vs_midrange-MiraclePirateRogue.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,midrange,MiraclePirateRogue,1,1,21,11,2.0,0.9090909090909091,1.3636363636363635,4.2,7.0,1.6,0.7,0.3,0.0,3.5714285714285716,4.142857142857143,2.0,0.8181818181818182,0.7777777777777778,0.2727272727272727,0.13636363636363635,0.2,0.0,2.3636363636363638,1.1818181818181819,0.6666666666666666,2.272727272727273,1.1818181818181819,0.0,1.5454545454545454,3,0.6363636363636364,0.6363636363636364,0.5,4.2727272727272725,1.6363636363636365,0.7230769230769231,3.727272727272727,16
game_008_fatigue-RenoKazakusDragonPriest_vs_midrange-MurlocDruid.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,midrange,MurlocDruid,2,0,19,9,1.6666666666666667,1.1111111111111112,0.8888888888888888,3.5,6.0,2.1095023109728985,0.6,0.4,0.0,2.5,5.166666666666667,3.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.13333333333333333,0.3,0.0,0.3333333333333333,3.4444444444444446,0.08823529411764706,4.111111111111111,0.4444444444444444,0.0,1.0,2,1.2222222222222223,0.5555555555555556,0.6875,4.333333333333333,0.7777777777777778,0.8478260869565217,5.555555555555555,18
game_008_fatigue-RenoKazakusDragonPriest_vs_midrange-RenoKazakusDragonPriest.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,midrange,RenoKazakusDragonPriest,2,0,31,15,2.8,1.3333333333333333,1.0666666666666667,4.15,9.0,2.308137777516758,0.85,0.15,0.0,3.235294117647059,4.9411764705882355,1.0,0.7333333333333333,0.8181818181818182,0.7333333333333333,0.2619047619047619,0.2,0.25,1.9333333333333333,1.8,0.5178571428571429,4.466666666666667,2.466666666666667,0.0,1.7333333333333334,3,0.9333333333333333,0.8666666666666667,0.5185185185185185,6.466666666666667,0.6,0.9150943396226415,5.2,12
game_008_fatigue-RenoKazakusDragonPriest_vs_midrange-RenoKazakusMage.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,midrange,RenoKazakusMage,1,1,17,9,2.888888888888889,1.0,1.6666666666666667,3.3333333333333335,6.0,1.699673171197595,0.7777777777777778,0.2222222222222222,0.0,2.5714285714285716,3.142857142857143,2.0,1.6666666666666667,1.0,0.2222222222222222,0.07692307692307693,0.3333333333333333,0.0,4.0,0.0,1.0,0.7777777777777778,0.3333333333333333,0.0,2.7777777777777777,5,0.3333333333333333,0.3333333333333333,0.5,3.7777777777777777,1.2222222222222223,0.7555555555555555,6.111111111111111,18
game_008_fatigue-RenoKazakusDragonPriest_vs_midrange-ZooDiscardWarlock.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,midrange,ZooDiscardWarlock,1,1,19,10,2.3,1.0,1.4,3.8,6.0,1.7776388834631178,0.8,0.2,0.0,3.375,4.0,1.0,0.9,0.6666666666666666,0.4,0.17391304347826086,0.4,0.25,2.3,4.5,0.3382352941176471,2.8,0.8,0.0,1.9,4,1.3,0.5,0.7222222222222222,4.3,1.2,0.7818181818181819,4.6,17
game_008_fatigue-RenoKazakusDragonPriest_vs_ramp-AggroPirateWarrior.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,ramp,AggroPirateWarrior,2,0,9,4,1.0,0.5,1.0,2.5,5.0,2.5,0.0,1.0,0.0,,,,0.0,,0.5,0.5,0.0,,0.5,3.0,0.14285714285714285,9.0,1.5,0.0,0.0,0,1.0,0.0,1.0,2.25,0.5,0.8181818181818182,7.0,22
game_008_fatigue-RenoKazakusDragonPriest_vs_ramp-MidrangeBuffPaladin.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,ramp,MidrangeBuffPaladin,1,1,29,15,2.0,1.2,1.4,4.166666666666667,9.0,2.217355782608345,0.6666666666666666,0.3333333333333333,0.0,3.1666666666666665,4.666666666666667,2.0,0.5333333333333333,0.75,0.26666666666666666,0.13333333333333333,0.3333333333333333,0.0,2.066666666666667,3.2666666666666666,0.3875,0.7333333333333333,0.4666666666666667,0.0,1.2666666666666666,3,1.4,0.7333333333333333,0.65625,5.4,1.6,0.7714285714285715,4.4,11
game_008_fatigue-RenoKazakusDragonPriest_vs_ramp-MidrangeJadeShaman.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,ramp,MidrangeJadeShaman,2,0,19,9,2.0,1.3333333333333333,1.0,3.0833333333333335,6.0,2.059867849051379,0.5833333333333334,0.4166666666666667,0.0,2.142857142857143,4.571428571428571,1.0,0.5555555555555556,0.2,0.1111111111111111,0.05555555555555555,0.4166666666666667,0.2,0.7777777777777778,2.0,0.28,3.888888888888889,0.4444444444444444,0.0,1.1111111111111112,2,1.0,0.6666666666666666,0.6,4.333333333333333,0.7777777777777778,0.8478260869565217,5.0,17
game_008_fatigue-RenoKazakusDragonPriest_vs_ramp-MidrangeSecretHunter.log,fatigue,RenoKazakusDragonPriest,highlander_control,PRIEST,ramp,MidrangeSecretHunter,1,1,25,13,2.1538461538461537,1.3076923076923077,1.1538461538461537,3.5294117647058822,7.0,2.0896846668625426,0.8235294117647058,0.17647058823529413,0.0,2.5714285714285716,4.357142857142857,2.0,0.5384615384615384,0.8571428571428571,0.3076923076923077,0.14285714285714285,0.058823529411764705,0.0,1.6923076923076923,1.8461538461538463,0.4782608695652174,3.1538461538461537,1.8461538461538463,0.0,1.6153846153846154,5,0.5384615384615384,0.7692307692307693,0.4117647058823529,5.230769230769231,1.3076923076923077,0.8,2.769230769230769,15
